Customer ID,Age,Gender,Loyalty Member,Recency,Frequency,Monetary,Churn,Favorite Product Type,Product Diversity,Total Orders,Cancellation Rate,Average Rating,Add-on Frequency,Preferred Payment Method,Preferred Shipping Type
18340,67,Male,No,290,1,6743.2,1,Laptop,1,1,0.0,5.0,0.0,Bank Transfer,Standard
18341,67,Female,No,124,2,9595.08,0,Smartphone,2,2,50.0,4.0,0.5,Credit Card,Same Day
18342,30,Male,Yes,165,1,4045.92,0,Laptop,1,1,0.0,4.0,0.0,PayPal,Expedited
18344,74,Male,No,141,1,3371.6,0,Laptop,1,1,100.0,5.0,1.0,PayPal,Standard
18346,47,Male,Yes,292,1,4045.92,1,Laptop,1,1,0.0,1.0,1.0,Credit Card,Same Day
18347,25,Male,No,201,1,459.5,1,Smartwatch,1,1,100.0,4.0,0.0,Bank Transfer,Expedited
18348,70,Male,No,231,1,4720.24,1,Laptop,1,1,0.0,3.0,0.0,Bank Transfer,Expedited
18349,75,Male,Yes,123,2,4462.26,0,Headphones,2,2,50.0,2.0,1.0,Credit Card,Expedited
18350,78,Female,No,146,2,4071.3,0,Headphones,2,2,0.0,3.0,0.5,PayPal,Expedited
18352,78,Male,No,73,2,5891.16,0,Headphones,2,2,0.0,4.5,1.0,Bank Transfer,Standard
18354,67,Female,No,220,1,6291.28,1,Tablet,1,1,0.0,5.0,1.0,PayPal,Standard
18358,22,Male,Yes,109,3,5835.02,0,Headphones,2,3,33.33333333333333,2.0,0.6666666666666666,Bank Transfer,Expedited
18360,78,Male,No,280,2,8234.720000000001,1,Smartphone,2,2,50.0,3.0,1.0,Credit Card,Same Day
18361,55,Male,No,149,1,7977.76,0,Smartphone,1,1,100.0,3.0,1.0,Bank Transfer,Expedited
18362,75,Female,No,116,2,14622.310000000001,0,Smartphone,2,2,0.0,3.5,0.5,Credit Card,Expedited
18363,41,Female,No,124,4,21990.75,0,Smartphone,3,4,25.0,2.5,0.5,PayPal,Same Day
18364,33,Male,No,136,2,19374.56,0,Smartphone,1,2,0.0,3.0,1.0,Bank Transfer,Expedited
18366,40,Female,No,210,1,6743.2,1,Laptop,1,1,100.0,3.0,0.0,PayPal,Same Day
18367,26,Female,Yes,160,4,16756.98,0,Headphones,3,4,0.0,4.0,0.75,Credit Card,Same Day
18368,76,Male,Yes,301,1,1083.54,1,Headphones,1,1,0.0,1.0,1.0,Bank Transfer,Standard
18371,73,Female,No,305,1,3371.6,1,Laptop,1,1,0.0,2.0,1.0,Credit Card,Same Day
18373,76,Male,No,79,3,12856.57,0,Headphones,2,3,66.66666666666666,3.0,0.3333333333333333,Credit Card,Standard
18374,42,Male,No,200,3,18140.0,1,Smartphone,2,3,33.33333333333333,3.0,0.6666666666666666,Bank Transfer,Same Day
18377,36,Male,No,286,2,9180.869999999999,1,Smartwatch,2,2,50.0,5.0,1.0,Bank Transfer,Expedited
18378,48,Male,No,312,1,1083.54,1,Headphones,1,1,0.0,4.0,0.0,Bank Transfer,Standard
18379,38,Male,Yes,258,2,13676.16,1,Smartphone,1,2,0.0,3.5,0.5,Credit Card,Expedited
18380,46,Male,No,125,2,4558.72,0,Smartphone,1,2,100.0,2.5,1.0,Bank Transfer,Expedited
18383,58,Male,Yes,111,1,2279.36,0,Smartphone,1,1,0.0,1.0,1.0,Credit Card,Standard
18384,42,Male,No,91,4,25119.04,0,Smartphone,2,4,25.0,2.75,0.75,PayPal,Expedited
18386,69,Female,No,89,3,8344.099999999999,0,Laptop,3,3,33.33333333333333,3.3333333333333335,0.6666666666666666,PayPal,Same Day
18387,63,Female,No,147,2,10973.58,0,Smartphone,2,2,50.0,3.5,0.5,Credit Card,Expedited
18388,19,Male,No,317,1,3932.05,1,Tablet,1,1,0.0,1.0,1.0,Bank Transfer,Same Day
18389,57,Female,No,132,1,7977.76,0,Smartphone,1,1,0.0,3.0,1.0,Bank Transfer,Same Day
18390,61,Male,No,185,3,15728.2,1,Tablet,1,3,66.66666666666666,2.3333333333333335,1.0,Bank Transfer,Standard
18391,30,Male,No,334,1,1444.72,1,Headphones,1,1,0.0,4.0,1.0,Credit Card,Expedited
18394,27,Female,No,300,1,459.5,1,Smartwatch,1,1,100.0,3.0,0.0,Credit Card,Standard
18395,36,Male,No,162,2,12536.48,0,Smartphone,1,2,0.0,1.0,1.0,Bank Transfer,Expedited
18396,66,Female,No,174,2,3611.8,0,Headphones,1,2,50.0,3.0,0.5,Bank Transfer,Same Day
18398,26,Female,No,75,1,2889.44,0,Headphones,1,1,0.0,4.0,1.0,PayPal,Same Day
18400,45,Female,No,237,1,2279.36,1,Smartphone,1,1,100.0,3.0,1.0,PayPal,Expedited
18402,44,Female,Yes,145,3,15328.85,0,Smartphone,2,3,33.33333333333333,4.0,0.6666666666666666,Bank Transfer,Same Day
18403,54,Female,No,77,3,7283.3099999999995,0,Headphones,3,3,0.0,3.6666666666666665,0.0,Credit Card,Expedited
18404,76,Male,No,276,1,2279.36,1,Smartphone,1,1,0.0,4.0,1.0,PayPal,Expedited
18406,54,Male,No,114,2,4350.32,0,Laptop,2,2,0.0,3.0,1.0,Credit Card,Expedited
18407,20,Female,No,87,3,13258.45,0,Laptop,3,3,33.33333333333333,2.0,1.0,Bank Transfer,Standard
18410,43,Female,No,247,1,7864.1,1,Tablet,1,1,100.0,4.0,1.0,Credit Card,Expedited
18412,54,Female,No,158,4,16826.6,0,Laptop,3,4,75.0,1.75,0.75,Bank Transfer,Standard
18415,67,Female,No,235,1,919.0,1,Smartwatch,1,1,0.0,4.0,1.0,Credit Card,Same Day
18416,63,Male,No,135,2,5698.400000000001,0,Smartphone,1,2,50.0,3.0,1.0,Bank Transfer,Same Day
18417,77,Male,No,194,1,2022.96,1,Laptop,1,1,0.0,3.0,1.0,Bank Transfer,Standard
18419,63,Female,No,314,1,1378.5,1,Smartwatch,1,1,0.0,3.0,1.0,Credit Card,Same Day
18420,68,Female,Yes,162,1,4045.92,0,Laptop,1,1,0.0,1.0,1.0,Bank Transfer,Expedited
18421,61,Male,Yes,140,4,10449.88,0,Headphones,2,4,25.0,2.0,1.0,PayPal,Standard
18423,32,Male,Yes,193,2,12812.08,1,Laptop,1,2,0.0,3.0,0.5,Bank Transfer,Expedited
18425,77,Male,Yes,134,3,18747.89,0,Smartphone,2,3,0.0,2.6666666666666665,1.0,Bank Transfer,Expedited
18426,32,Male,No,88,2,9541.9,0,Headphones,2,2,0.0,3.5,0.0,Bank Transfer,Same Day
18427,18,Male,No,237,1,11396.8,1,Smartphone,1,1,0.0,1.0,1.0,PayPal,Same Day
18428,40,Male,No,329,1,2167.08,1,Headphones,1,1,0.0,1.0,1.0,PayPal,Expedited
18429,34,Male,No,132,1,3611.8,0,Headphones,1,1,0.0,2.0,1.0,Bank Transfer,Standard
18431,37,Female,Yes,121,1,4595.0,0,Smartwatch,1,1,0.0,4.0,1.0,Bank Transfer,Standard
18432,31,Male,Yes,294,1,4720.24,1,Laptop,1,1,0.0,5.0,0.0,Credit Card,Same Day
18433,50,Female,Yes,115,2,7865.879999999999,0,Laptop,2,2,50.0,2.5,1.0,Bank Transfer,Expedited
18434,39,Female,No,184,2,4599.26,1,Headphones,2,2,0.0,3.0,1.0,Bank Transfer,Same Day
18435,67,Female,No,222,2,9500.2,1,Laptop,2,2,0.0,2.5,0.5,Credit Card,Expedited
18436,59,Female,No,121,4,19035.15,0,Tablet,3,4,50.0,3.25,1.0,Bank Transfer,Standard
18438,46,Female,No,211,1,1083.54,1,Headphones,1,1,0.0,3.0,0.0,PayPal,Expedited
18441,71,Male,No,170,1,919.0,0,Smartwatch,1,1,100.0,1.0,1.0,PayPal,Standard
18442,56,Male,No,99,4,8667.51,0,Tablet,3,4,25.0,1.75,1.0,Credit Card,Expedited
18443,44,Male,Yes,235,1,3676.0,1,Smartwatch,1,1,0.0,5.0,1.0,PayPal,Expedited
18445,33,Male,No,263,2,8235.96,1,Headphones,2,2,50.0,4.5,1.0,Bank Transfer,Standard
18446,18,Male,Yes,137,1,5394.56,0,Laptop,1,1,100.0,2.0,0.0,PayPal,Same Day
18447,29,Female,No,178,1,1139.68,0,Smartphone,1,1,0.0,5.0,1.0,PayPal,Same Day
18449,33,Male,No,82,3,3348.94,0,Headphones,2,3,33.33333333333333,2.3333333333333335,0.6666666666666666,Credit Card,Standard
18451,30,Female,No,159,2,9576.94,0,Smartphone,2,2,50.0,2.5,0.5,Credit Card,Expedited
18454,21,Male,Yes,194,3,6862.42,1,Headphones,1,3,33.33333333333333,2.6666666666666665,0.3333333333333333,Credit Card,Expedited
18457,32,Male,Yes,198,1,1444.72,1,Headphones,1,1,0.0,5.0,1.0,Bank Transfer,Standard
18461,80,Male,No,198,1,4558.72,1,Smartphone,1,1,0.0,2.0,1.0,PayPal,Expedited
18462,59,Female,No,184,3,16534.96,1,Laptop,2,3,66.66666666666666,2.6666666666666665,1.0,PayPal,Same Day
18464,70,Male,No,165,2,12315.8,0,Smartphone,2,2,50.0,3.0,1.0,Credit Card,Expedited
18465,36,Male,No,284,2,10200.98,1,Headphones,2,2,0.0,3.0,1.0,Bank Transfer,Same Day
18468,79,Male,No,101,1,459.5,0,Smartwatch,1,1,0.0,1.0,1.0,Bank Transfer,Expedited
18469,79,Male,No,155,3,7344.58,0,Headphones,2,3,33.33333333333333,3.6666666666666665,0.3333333333333333,Credit Card,Same Day
18470,71,Male,Yes,215,4,25009.32,1,Smartphone,3,4,50.0,3.25,1.0,Bank Transfer,Expedited
18471,61,Female,No,232,1,7864.1,1,Tablet,1,1,0.0,5.0,1.0,Bank Transfer,Standard
18472,59,Male,No,309,1,2889.44,1,Headphones,1,1,0.0,2.0,1.0,Credit Card,Expedited
18473,63,Male,No,335,1,7077.69,1,Tablet,1,1,0.0,1.0,1.0,Credit Card,Same Day
18474,73,Male,No,181,3,8018.97,1,Laptop,3,3,0.0,4.0,0.6666666666666666,Bank Transfer,Expedited
18475,64,Male,No,269,1,7864.1,1,Tablet,1,1,100.0,4.0,1.0,Bank Transfer,Expedited
18476,73,Female,Yes,173,1,7077.69,0,Tablet,1,1,0.0,1.0,1.0,PayPal,Standard
18477,63,Male,No,156,1,2757.0,0,Smartwatch,1,1,0.0,2.0,0.0,Credit Card,Same Day
18478,25,Male,No,107,1,7977.76,0,Smartphone,1,1,100.0,4.0,1.0,Bank Transfer,Standard
18479,26,Male,No,142,4,10690.82,0,Laptop,4,4,50.0,2.75,0.25,Bank Transfer,Same Day
18480,40,Female,No,311,1,722.36,1,Headphones,1,1,100.0,5.0,1.0,Bank Transfer,Standard
18484,72,Male,No,181,1,11396.8,1,Smartphone,1,1,100.0,2.0,1.0,Credit Card,Same Day
18485,20,Male,Yes,224,1,7864.1,1,Tablet,1,1,0.0,2.0,1.0,Credit Card,Standard
18486,19,Male,No,207,1,3371.6,1,Laptop,1,1,0.0,1.0,1.0,Bank Transfer,Same Day
18488,79,Female,Yes,112,2,10143.460000000001,0,Smartphone,2,2,0.0,3.5,0.5,Bank Transfer,Same Day
18490,48,Female,No,77,2,7374.82,0,Headphones,2,2,100.0,4.0,1.0,Bank Transfer,Same Day
18491,56,Female,No,163,2,8766.16,0,Laptop,1,2,0.0,3.5,1.0,Bank Transfer,Expedited
18494,62,Female,No,203,1,5394.56,1,Laptop,1,1,0.0,1.0,0.0,PayPal,Standard
18496,65,Male,No,228,1,4720.24,1,Laptop,1,1,0.0,1.0,1.0,Bank Transfer,Expedited
18497,31,Female,No,245,1,459.5,1,Smartwatch,1,1,0.0,3.0,0.0,Bank Transfer,Expedited
18501,66,Female,No,80,1,5698.4,0,Smartphone,1,1,0.0,5.0,1.0,Bank Transfer,Same Day
18502,29,Female,No,140,1,786.41,0,Tablet,1,1,100.0,2.0,1.0,Credit Card,Standard
18503,65,Female,No,166,3,15384.119999999999,0,Laptop,2,3,33.33333333333333,2.3333333333333335,0.0,Credit Card,Same Day
18504,63,Female,Yes,214,1,1348.64,1,Laptop,1,1,100.0,5.0,1.0,Bank Transfer,Same Day
18505,58,Male,No,247,1,2528.26,1,Headphones,1,1,0.0,3.0,0.0,PayPal,Expedited
18506,29,Female,Yes,178,2,7246.72,0,Headphones,2,2,50.0,2.0,0.5,Bank Transfer,Same Day
18507,68,Female,No,191,1,3676.0,1,Smartwatch,1,1,0.0,3.0,1.0,PayPal,Same Day
18508,26,Female,No,166,1,919.0,0,Smartwatch,1,1,100.0,1.0,0.0,Credit Card,Standard
18510,38,Female,Yes,120,2,4462.26,0,Headphones,2,2,100.0,3.0,1.0,Bank Transfer,Standard
18511,41,Female,No,126,1,1139.68,0,Smartphone,1,1,0.0,2.0,0.0,Credit Card,Same Day
18512,37,Female,No,117,2,9212.74,0,Laptop,2,2,50.0,3.0,0.5,Credit Card,Expedited
18513,24,Female,No,83,4,16319.5,0,Tablet,3,4,50.0,4.0,1.0,Credit Card,Expedited
18517,33,Male,Yes,320,1,6068.88,1,Laptop,1,1,0.0,1.0,0.0,Credit Card,Expedited
18518,30,Female,No,194,1,4720.24,1,Laptop,1,1,100.0,5.0,1.0,Bank Transfer,Same Day
18519,40,Male,No,122,1,4595.0,0,Smartwatch,1,1,0.0,1.0,1.0,Bank Transfer,Same Day
18520,76,Female,No,109,1,3250.62,0,Headphones,1,1,0.0,5.0,0.0,Credit Card,Standard
18521,50,Female,No,200,1,7864.1,1,Tablet,1,1,100.0,2.0,1.0,Bank Transfer,Same Day
18522,44,Male,No,252,1,5504.87,1,Tablet,1,1,100.0,5.0,0.0,Bank Transfer,Expedited
18524,68,Male,No,115,2,7417.52,0,Laptop,1,2,50.0,2.0,1.0,Credit Card,Same Day
18525,32,Male,No,154,1,2297.5,0,Smartwatch,1,1,100.0,2.0,0.0,PayPal,Expedited
18526,54,Female,Yes,157,1,3676.0,0,Smartwatch,1,1,0.0,5.0,1.0,Bank Transfer,Expedited
18527,51,Male,Yes,96,1,786.41,0,Tablet,1,1,0.0,5.0,1.0,PayPal,Same Day
18528,59,Female,No,98,1,722.36,0,Headphones,1,1,0.0,4.0,1.0,PayPal,Same Day
18531,19,Female,No,262,1,2757.0,1,Smartwatch,1,1,0.0,5.0,1.0,Credit Card,Same Day
18532,68,Female,No,179,2,7262.42,0,Laptop,2,2,0.0,3.0,1.0,Bank Transfer,Expedited
18533,69,Male,No,160,2,12248.07,0,Laptop,2,2,0.0,4.5,0.5,Credit Card,Same Day
18534,67,Female,No,247,1,3932.05,1,Tablet,1,1,0.0,5.0,1.0,Credit Card,Expedited
18535,54,Female,No,328,1,4595.0,1,Smartwatch,1,1,100.0,2.0,1.0,Credit Card,Expedited
18538,20,Female,Yes,223,2,4502.58,1,Headphones,2,2,50.0,2.0,1.0,Bank Transfer,Expedited
18539,23,Male,No,99,5,15846.68,0,Laptop,4,5,60.0,2.8,1.0,Credit Card,Standard
18541,75,Female,Yes,109,2,9436.92,0,Tablet,1,2,50.0,4.0,0.5,Bank Transfer,Expedited
18542,59,Female,No,216,1,674.32,1,Laptop,1,1,0.0,4.0,1.0,PayPal,Same Day
18545,29,Female,No,196,2,5698.400000000001,1,Smartphone,1,2,0.0,1.5,1.0,Credit Card,Same Day
18546,74,Male,No,183,1,1572.82,1,Tablet,1,1,0.0,4.0,0.0,PayPal,Same Day
18547,29,Male,No,189,2,4695.34,1,Headphones,1,2,0.0,2.0,1.0,Bank Transfer,Expedited
18548,61,Female,No,94,5,23427.809999999998,0,Tablet,4,5,20.0,2.6,1.0,Bank Transfer,Standard
18550,29,Male,No,147,2,3852.1800000000003,0,Smartphone,2,2,0.0,4.5,1.0,Credit Card,Expedited
18554,45,Female,No,147,2,10618.300000000001,0,Headphones,2,2,0.0,2.0,0.0,Credit Card,Expedited
18555,30,Female,Yes,128,1,3676.0,0,Smartwatch,1,1,0.0,3.0,1.0,Credit Card,Standard
18556,42,Female,Yes,301,1,3216.5,1,Smartwatch,1,1,100.0,3.0,1.0,Credit Card,Expedited
18557,28,Female,Yes,81,2,10257.119999999999,0,Smartphone,1,2,50.0,3.0,1.0,Bank Transfer,Expedited
18558,42,Male,No,174,1,6291.28,0,Tablet,1,1,0.0,5.0,1.0,Bank Transfer,Same Day
18559,22,Male,No,251,2,4983.639999999999,1,Smartwatch,2,2,0.0,2.5,0.5,Bank Transfer,Expedited
18562,70,Female,No,188,2,5381.41,1,Smartwatch,2,2,0.0,1.5,0.5,Bank Transfer,Same Day
18563,29,Female,No,129,2,5698.4,0,Smartphone,1,2,50.0,5.0,1.0,Bank Transfer,Expedited
18564,26,Male,Yes,220,2,5634.76,1,Headphones,2,2,50.0,2.0,1.0,Credit Card,Expedited
18566,28,Male,No,211,1,1572.82,1,Tablet,1,1,0.0,1.0,1.0,PayPal,Same Day
18567,35,Female,No,324,1,1378.5,1,Smartwatch,1,1,100.0,2.0,1.0,PayPal,Expedited
18568,62,Male,No,162,5,21381.88,0,Smartphone,4,5,60.0,3.6,1.0,Credit Card,Same Day
18571,56,Female,No,158,1,2528.26,0,Headphones,1,1,100.0,2.0,0.0,PayPal,Standard
18572,39,Male,No,101,1,1139.68,0,Smartphone,1,1,100.0,2.0,1.0,Credit Card,Standard
18573,54,Male,No,186,2,8549.1,1,Headphones,2,2,50.0,5.0,1.0,Bank Transfer,Same Day
18574,68,Male,No,111,1,6068.88,0,Laptop,1,1,0.0,4.0,1.0,Bank Transfer,Standard
18575,54,Male,No,108,2,12954.400000000001,0,Laptop,2,2,0.0,4.0,0.5,Bank Transfer,Expedited
18578,65,Male,Yes,194,1,2889.44,1,Headphones,1,1,0.0,5.0,0.0,Credit Card,Standard
18579,47,Male,No,245,1,3419.04,1,Smartphone,1,1,100.0,4.0,0.0,PayPal,Same Day
18586,35,Female,Yes,291,2,8604.64,1,Laptop,2,2,50.0,2.5,0.5,Bank Transfer,Expedited
18590,76,Female,Yes,210,1,7077.69,1,Tablet,1,1,0.0,5.0,1.0,Credit Card,Expedited
18592,29,Female,No,321,1,6068.88,1,Laptop,1,1,100.0,4.0,1.0,PayPal,Expedited
18593,70,Male,No,252,1,3419.04,1,Smartphone,1,1,0.0,4.0,1.0,Bank Transfer,Standard
18594,63,Male,No,79,1,3611.8,0,Headphones,1,1,100.0,5.0,1.0,Credit Card,Same Day
18595,74,Male,No,182,1,4720.24,1,Laptop,1,1,0.0,4.0,1.0,PayPal,Standard
18597,72,Female,Yes,127,1,2022.96,0,Laptop,1,1,0.0,5.0,1.0,Credit Card,Same Day
18598,57,Male,No,137,1,1083.54,0,Headphones,1,1,100.0,3.0,1.0,Credit Card,Standard
18600,50,Male,No,102,1,1139.68,0,Smartphone,1,1,0.0,2.0,0.0,PayPal,Same Day
18601,44,Female,Yes,201,2,3506.8199999999997,1,Headphones,2,2,0.0,3.0,0.0,Bank Transfer,Same Day
18602,75,Female,Yes,310,1,6743.2,1,Laptop,1,1,100.0,3.0,1.0,Credit Card,Standard
18603,64,Male,No,118,1,1444.72,0,Headphones,1,1,0.0,1.0,0.0,Credit Card,Standard
18604,60,Female,No,281,1,459.5,1,Smartwatch,1,1,0.0,1.0,1.0,Credit Card,Standard
18606,26,Female,Yes,193,1,6838.08,1,Smartphone,1,1,0.0,1.0,1.0,PayPal,Standard
18608,78,Male,No,147,1,2359.23,0,Tablet,1,1,0.0,1.0,0.0,Credit Card,Expedited
18609,43,Female,No,311,1,9117.44,1,Smartphone,1,1,0.0,4.0,0.0,PayPal,Expedited
18610,72,Female,No,187,2,9244.77,1,Headphones,2,2,50.0,3.5,0.0,Credit Card,Expedited
18612,25,Male,No,194,1,3932.05,1,Tablet,1,1,100.0,1.0,0.0,PayPal,Standard
18615,20,Female,No,113,1,7077.69,0,Tablet,1,1,0.0,5.0,1.0,Bank Transfer,Standard
18616,31,Male,No,179,2,7152.42,0,Headphones,2,2,0.0,4.5,1.0,Credit Card,Same Day
18617,56,Male,No,199,1,5698.4,1,Smartphone,1,1,0.0,4.0,1.0,Credit Card,Same Day
18619,52,Female,No,332,1,1444.72,1,Headphones,1,1,100.0,5.0,1.0,Bank Transfer,Standard
18620,18,Female,No,96,3,10574.3,0,Laptop,2,3,0.0,3.0,0.6666666666666666,Credit Card,Same Day
18621,23,Female,Yes,146,1,6838.08,0,Smartphone,1,1,0.0,1.0,1.0,Credit Card,Expedited
18622,59,Female,No,141,3,11029.32,0,Laptop,2,3,0.0,3.3333333333333335,1.0,PayPal,Expedited
18626,39,Female,No,169,2,12582.560000000001,0,Tablet,1,2,50.0,2.5,0.5,Bank Transfer,Expedited
18629,80,Male,No,84,2,6211.41,0,Smartphone,2,2,0.0,2.0,1.0,Bank Transfer,Expedited
18631,68,Male,No,182,3,24412.5,1,Tablet,2,3,0.0,3.0,0.6666666666666666,PayPal,Same Day
18632,35,Male,Yes,272,1,1348.64,1,Laptop,1,1,0.0,1.0,1.0,PayPal,Same Day
18634,77,Female,No,130,2,6163.18,0,Headphones,2,2,0.0,1.0,0.5,Bank Transfer,Expedited
18635,80,Male,No,94,2,7095.04,0,Smartphone,2,2,50.0,1.5,0.5,Bank Transfer,Expedited
18636,76,Female,Yes,126,2,4334.16,0,Headphones,1,2,0.0,1.5,0.5,Bank Transfer,Standard
18637,62,Male,No,131,3,7877.02,0,Laptop,2,3,33.33333333333333,2.3333333333333335,0.6666666666666666,Bank Transfer,Same Day
18638,80,Male,No,141,1,1838.0,0,Smartwatch,1,1,0.0,2.0,1.0,PayPal,Standard
18639,48,Male,No,140,2,4045.92,0,Laptop,1,2,0.0,3.0,1.0,PayPal,Same Day
18640,72,Female,Yes,134,3,8473.54,0,Smartwatch,2,3,33.33333333333333,3.0,0.6666666666666666,Bank Transfer,Expedited
18642,75,Female,No,168,2,8366.380000000001,0,Laptop,2,2,0.0,4.0,0.5,Credit Card,Same Day
18644,73,Male,No,199,1,4135.5,1,Smartwatch,1,1,100.0,5.0,1.0,Bank Transfer,Standard
18645,31,Female,No,336,1,5698.4,1,Smartphone,1,1,0.0,1.0,1.0,Bank Transfer,Standard
18646,34,Female,No,310,3,5305.599999999999,1,Headphones,3,3,33.33333333333333,1.3333333333333333,0.3333333333333333,PayPal,Standard
18648,55,Female,No,162,2,3643.9,0,Headphones,2,2,0.0,3.5,1.0,Bank Transfer,Expedited
18650,22,Male,No,165,3,6270.48,0,Headphones,2,3,0.0,2.3333333333333335,1.0,Bank Transfer,Expedited
18651,28,Male,No,104,3,7705.76,0,Headphones,2,3,33.33333333333333,3.6666666666666665,0.6666666666666666,Bank Transfer,Expedited
18652,57,Male,No,229,1,3250.62,1,Headphones,1,1,0.0,2.0,1.0,PayPal,Expedited
18653,57,Male,No,83,2,2945.58,0,Headphones,2,2,0.0,1.5,0.5,Credit Card,Same Day
18655,66,Female,No,128,2,4964.92,0,Laptop,2,2,50.0,1.5,1.0,Bank Transfer,Same Day
18658,34,Male,No,86,4,16128.14,0,Tablet,3,4,75.0,2.75,0.75,Bank Transfer,Standard
18660,24,Female,Yes,297,1,4718.46,1,Tablet,1,1,100.0,3.0,1.0,PayPal,Standard
18661,33,Male,No,291,1,2022.96,1,Laptop,1,1,100.0,1.0,1.0,PayPal,Expedited
18662,43,Male,No,74,5,10105.27,0,Headphones,5,5,40.0,3.0,0.8,Bank Transfer,Expedited
18663,39,Male,No,204,3,7344.65,1,Laptop,3,3,33.33333333333333,3.0,1.0,PayPal,Same Day
18664,54,Male,No,88,2,8861.04,0,Laptop,2,2,50.0,3.0,1.0,Credit Card,Same Day
18665,51,Female,Yes,269,2,4727.4400000000005,1,Headphones,2,2,0.0,5.0,0.5,Credit Card,Expedited
18666,63,Male,No,211,1,1139.68,1,Smartphone,1,1,0.0,2.0,1.0,Bank Transfer,Same Day
18667,58,Female,No,176,3,8640.92,0,Smartwatch,2,3,0.0,2.3333333333333335,0.6666666666666666,Bank Transfer,Standard
18668,47,Male,No,186,3,3970.81,1,Headphones,3,3,33.33333333333333,2.6666666666666665,1.0,Bank Transfer,Expedited
18670,30,Female,Yes,188,1,1838.0,1,Smartwatch,1,1,0.0,3.0,1.0,Credit Card,Same Day
18671,49,Male,No,206,2,5440.82,1,Headphones,2,2,50.0,2.5,1.0,Bank Transfer,Same Day
18673,67,Female,No,308,1,2757.0,1,Smartwatch,1,1,100.0,2.0,1.0,Bank Transfer,Expedited
18675,76,Female,Yes,152,1,6291.28,0,Tablet,1,1,0.0,1.0,0.0,PayPal,Standard
18676,42,Male,No,207,3,16478.22,1,Headphones,3,3,33.33333333333333,2.6666666666666665,1.0,PayPal,Expedited
18677,65,Female,No,327,1,5698.4,1,Smartphone,1,1,100.0,2.0,1.0,Credit Card,Expedited
18679,43,Female,No,76,2,6035.08,0,Headphones,2,2,50.0,2.5,1.0,Credit Card,Standard
18680,42,Male,Yes,285,1,3932.05,1,Tablet,1,1,0.0,5.0,1.0,Bank Transfer,Same Day
18681,39,Male,Yes,89,1,6068.88,0,Laptop,1,1,0.0,1.0,1.0,Credit Card,Expedited
18682,23,Male,No,111,2,8650.51,0,Tablet,1,2,50.0,3.0,0.5,PayPal,Same Day
18684,32,Female,No,318,1,2697.28,1,Laptop,1,1,0.0,3.0,1.0,PayPal,Expedited
18685,23,Male,No,97,3,8796.720000000001,0,Smartwatch,2,3,33.33333333333333,2.3333333333333335,0.3333333333333333,Bank Transfer,Expedited
18686,40,Female,Yes,240,1,3932.05,1,Tablet,1,1,0.0,5.0,1.0,PayPal,Same Day
18687,75,Female,No,172,1,10257.12,0,Smartphone,1,1,100.0,5.0,0.0,Credit Card,Expedited
18689,33,Female,No,150,1,674.32,0,Laptop,1,1,100.0,1.0,1.0,PayPal,Same Day
18690,73,Female,No,74,3,7721.92,0,Smartwatch,2,3,33.33333333333333,4.0,1.0,Credit Card,Expedited
18692,69,Female,Yes,130,1,786.41,0,Tablet,1,1,100.0,1.0,1.0,PayPal,Same Day
18695,62,Male,No,125,2,6362.139999999999,0,Smartwatch,2,2,0.0,3.0,1.0,Bank Transfer,Same Day
18697,33,Female,No,330,1,4045.92,1,Laptop,1,1,0.0,3.0,1.0,Credit Card,Expedited
18699,29,Female,No,153,1,459.5,0,Smartwatch,1,1,0.0,1.0,1.0,Credit Card,Standard
18700,48,Female,Yes,129,2,2793.36,0,Headphones,2,2,0.0,1.5,0.5,Credit Card,Same Day
18701,44,Male,Yes,107,2,6874.360000000001,0,Smartphone,2,2,0.0,1.5,1.0,Bank Transfer,Expedited
18703,55,Male,No,78,2,10753.54,0,Headphones,2,2,0.0,2.0,1.0,Bank Transfer,Same Day
18704,78,Male,No,136,1,2757.0,0,Smartwatch,1,1,100.0,5.0,1.0,PayPal,Same Day
18708,39,Male,No,276,1,6291.28,1,Tablet,1,1,100.0,5.0,1.0,Credit Card,Same Day
18709,28,Male,No,269,1,722.36,1,Headphones,1,1,0.0,4.0,1.0,PayPal,Same Day
18710,69,Male,Yes,156,1,3932.05,0,Tablet,1,1,100.0,4.0,0.0,Bank Transfer,Expedited
18711,25,Male,No,104,1,1378.5,0,Smartwatch,1,1,0.0,5.0,1.0,Credit Card,Same Day
18713,70,Male,No,119,1,4720.24,0,Laptop,1,1,0.0,1.0,1.0,PayPal,Expedited
18714,58,Male,No,176,1,2757.0,0,Smartwatch,1,1,0.0,2.0,0.0,Bank Transfer,Expedited
18715,20,Male,No,78,1,3676.0,0,Smartwatch,1,1,100.0,5.0,1.0,Bank Transfer,Expedited
18716,62,Male,No,193,2,10923.34,1,Headphones,2,2,50.0,3.5,1.0,Bank Transfer,Expedited
18717,43,Male,No,125,1,3611.8,0,Headphones,1,1,100.0,1.0,0.0,PayPal,Expedited
18722,64,Male,No,234,2,6828.3,1,Headphones,2,2,0.0,2.5,1.0,Credit Card,Same Day
18724,58,Male,No,129,3,14727.289999999999,0,Headphones,3,3,66.66666666666666,3.6666666666666665,0.6666666666666666,PayPal,Same Day
